1	1	1765900466.0675974	8.872e+04	2.848e+04	1.747e+03	1.045e+05	1.045e+03	2.422e+04	5.924e+03	50.08	99.56	11.79

500000.0	1	1765900467.0625458	8.896e+04	2.837e+04	1.747e+03	1.045e+05	1.053e+03	2.462e+04	5.936e+03	50.10	99.40	11.76

500000.0	1	1765900468.0609915	8.909e+04	2.831e+04	1.747e+03	1.043e+05	1.062e+03	2.494e+04	5.945e+03	50.12	99.40	11.71

#####################################################_CICLO_INICIADO_1_DE_5_#####################################################
############################################################_BOMBA_LIGADA_############################################################
1	500000.0	1765900473.0642087	3.757e+04	2.785e+04	2.810e+03	1.013e+05	7.328e+02	1.782e+04	5.697e+03	50.11	70.20	10.84

500000.0	500000.0	1765900474.0545495	2.012e+04	3.241e+04	7.751e+03	9.534e+04	3.908e+02	6.742e+03	4.506e+03	50.16	69.54	10.02

500000.0	500000.0	1765900475.059505	1.578e+04	3.960e+04	1.039e+04	9.116e+04	2.624e+02	3.821e+03	3.689e+03	50.21	69.81	9.71

500000.0	500000.0	1765900476.049403	1.503e+04	4.388e+04	1.168e+04	8.888e+04	2.242e+02	2.973e+03	3.403e+03	50.23	69.54	9.45

500000.0	500000.0	1765900477.0614426	1.538e+04	4.608e+04	1.270e+04	8.763e+04	2.085e+02	2.575e+03	3.301e+03	50.25	69.77	9.25

500000.0	500000.0	1765900478.0506673	1.618e+04	4.671e+04	1.333e+04	8.656e+04	2.056e+02	2.438e+03	3.301e+03	50.27	69.54	9.35

500000.0	500000.0	1765900479.0850327	1.735e+04	4.667e+04	1.383e+04	8.626e+04	2.062e+02	2.401e+03	3.347e+03	50.27	69.77	9.23

500000.0	500000.0	1765900480.0522656	1.838e+04	4.635e+04	1.405e+04	8.596e+04	2.091e+02	2.437e+03	3.405e+03	50.29	69.50	9.22

500000.0	500000.0	1765900481.0667405	1.946e+04	4.584e+04	1.411e+04	8.581e+04	2.137e+02	2.519e+03	3.470e+03	50.30	69.73	9.22

500000.0	500000.0	1765900482.0383253	2.063e+04	4.523e+04	1.402e+04	8.566e+04	2.196e+02	2.643e+03	3.542e+03	50.31	69.77	9.20

500000.0	500000.0	1765900483.088361	2.161e+04	4.460e+04	1.382e+04	8.581e+04	2.248e+02	2.788e+03	3.610e+03	50.31	69.58	9.17

500000.0	500000.0	1765900484.04584	2.258e+04	4.403e+04	1.353e+04	8.596e+04	2.313e+02	2.948e+03	3.672e+03	50.31	69.58	9.15

500000.0	500000.0	1765900485.0614595	2.345e+04	4.350e+04	1.318e+04	8.611e+04	2.359e+02	3.119e+03	3.727e+03	50.32	69.77	9.22

500000.0	500000.0	1765900486.0468547	2.437e+04	4.306e+04	1.283e+04	8.626e+04	2.418e+02	3.294e+03	3.781e+03	50.32	69.73	9.08

500000.0	500000.0	1765900487.0663595	2.518e+04	4.260e+04	1.247e+04	8.671e+04	2.477e+02	3.475e+03	3.830e+03	50.33	69.58	9.11

