1	1	1759341954.7225113	1.182e+05	7.305e+03	6.003e+03	6.144e+04	3.593e+03	1.955e+05	7.655e+03	37.57	100.65	48.54

500000.0	1	1759341955.7097232	1.184e+05	7.305e+03	6.003e+03	6.128e+04	3.594e+03	1.963e+05	7.659e+03	37.60	100.73	48.55

500000.0	1	1759341956.7124941	1.190e+05	7.305e+03	6.003e+03	6.105e+04	3.591e+03	2.003e+05	7.668e+03	37.59	100.03	48.43

#####################################################_CICLO_INICIADO_1_DE_15_#####################################################
############################################################_BOMBA_LIGADA_############################################################
1	500000.0	1759341961.710302	1.150e+05	7.305e+03	6.003e+03	6.207e+04	3.564e+03	1.917e+05	7.661e+03	37.60	73.56	45.65

500000.0	500000.0	1759341962.70657	9.407e+04	7.305e+03	6.003e+03	6.113e+04	3.277e+03	1.374e+05	7.548e+03	37.68	72.47	42.43

500000.0	500000.0	1759341963.708479	8.143e+04	7.305e+03	6.003e+03	5.998e+04	2.950e+03	8.663e+04	7.363e+03	37.74	72.08	39.64

500000.0	500000.0	1759341964.7046187	7.589e+04	7.376e+03	5.956e+03	5.917e+04	2.684e+03	5.839e+04	7.148e+03	37.81	72.35	37.42

500000.0	500000.0	1759341965.7085712	7.366e+04	8.323e+03	4.758e+03	5.831e+04	2.480e+03	4.412e+04	6.944e+03	37.84	71.88	35.77

500000.0	500000.0	1759341966.7024548	7.287e+04	1.003e+04	3.134e+03	5.761e+04	2.343e+03	3.716e+04	6.779e+03	37.86	71.61	34.77

500000.0	500000.0	1759341967.7110312	7.326e+04	1.184e+04	3.134e+03	5.638e+04	2.234e+03	3.224e+04	6.635e+03	37.89	71.61	33.47

500000.0	500000.0	1759341968.701149	7.357e+04	1.487e+04	3.134e+03	5.592e+04	2.160e+03	2.957e+04	6.523e+03	37.92	71.72	32.44

500000.0	500000.0	1759341969.7115273	7.465e+04	1.628e+04	3.123e+03	5.508e+04	2.099e+03	2.759e+04	6.439e+03	37.91	71.33	31.86

500000.0	500000.0	1759341970.6986613	7.566e+04	1.740e+04	3.112e+03	5.458e+04	2.055e+03	2.631e+04	6.369e+03	37.98	72.39	31.08

500000.0	500000.0	1759341971.710262	7.674e+04	1.842e+04	3.112e+03	5.427e+04	2.022e+03	2.511e+04	6.313e+03	38.00	71.88	30.58

500000.0	500000.0	1759341972.6964834	7.786e+04	1.924e+04	3.090e+03	5.402e+04	1.996e+03	2.469e+04	6.283e+03	37.98	71.33	29.97

500000.0	500000.0	1759341973.7099562	7.945e+04	1.995e+04	3.080e+03	5.347e+04	1.971e+03	2.403e+04	6.250e+03	38.05	71.49	29.30

500000.0	500000.0	1759341974.6946917	8.033e+04	2.051e+04	3.080e+03	5.341e+04	1.956e+03	2.363e+04	6.238e+03	38.02	71.02	28.74

500000.0	500000.0	1759341975.7096334	8.143e+04	2.104e+04	3.069e+03	5.335e+04	1.940e+03	2.311e+04	6.213e+03	38.07	71.80	28.12

500000.0	500000.0	1759341976.6923444	8.245e+04	2.144e+04	3.069e+03	5.329e+04	1.930e+03	2.302e+04	6.208e+03	38.04	70.75	27.70

500000.0	500000.0	1759341977.7099478	8.372e+04	2.181e+04	3.069e+03	5.329e+04	1.920e+03	2.258e+04	6.193e+03	38.10	71.41	27.31

500000.0	500000.0	1759341978.6905975	8.467e+04	2.211e+04	3.069e+03	5.335e+04	1.912e+03	2.242e+04	6.188e+03	38.09	71.69	26.88

500000.0	500000.0	1759341979.7202942	8.565e+04	2.241e+04	3.085e+03	5.341e+04	1.905e+03	2.214e+04	6.185e+03	38.09	71.26	26.43

500000.0	500000.0	1759341980.687412	8.677e+04	2.263e+04	3.090e+03	5.335e+04	1.895e+03	2.194e+04	6.187e+03	38.11	71.29	26.00

